SEG_ID,START_POINT,END_POINT,COUNT
2413.0,POINT (466666.2 4435825.4),POINT (466694.5 4435794.7),2
2413.0,POINT (466694.5 4435794.7),POINT (466666.2 4435825.4),2
2419.0,POINT (466706.3 4435693.4),POINT (466707.1 4435686.7),20
2419.0,POINT (466707.1 4435686.7),POINT (466706.3 4435693.4),11
2420.0,POINT (466546.4459866844 4435838.891348768),POINT (466661.0512886392 4435869.996046642),1
2421.0,POINT (466546.1939350506 4435811.560357431),POINT (466666.2288370412 4435825.38204338),2
2422.0,POINT (466828.6914551463 4435770.256115885),POINT (466723.5489983782 4435758.15915259),1
2423.0,POINT (466723.5 4435758.2),POINT (466702.6 4435725.5),1
2425.0,POINT (466766.4 4435530.6),POINT (466720.1 4435574.3),1
2426.0,POINT (466766.4 4435530.6),POINT (466731.4 4435477.4),5
2427.0,POINT (466731.4 4435477.4),POINT (466687.7 4435521.5),2
2428.0,POINT (466720.1 4435574.3),POINT (466687.7 4435521.5),12
2429.0,POINT (466731.3671034323 4435477.449698808),POINT (466777.586725655 4435433.741967289),1
2429.0,POINT (466731.4 4435477.4),POINT (466777.6 4435433.7),6
2430.0,POINT (466743.1 4435376.7),POINT (466777.6 4435433.7),5
2431.0,POINT (466698.1 4435424.4),POINT (466743.1 4435376.7),5
2432.0,POINT (466698.1 4435424.4),POINT (466731.4 4435477.4),10
2433.0,POINT (466743.1 4435376.7),POINT (466771.1 4435348),1
2433.0,POINT (466771.1 4435348),POINT (466743.1 4435376.7),2
2434.0,POINT (466876.28772523906 4435360.134313421),POINT (466771.146379089 4435348.03753574),2
2436.0,POINT (466749.2 4435323.8),POINT (466777.1 4435296.9),1
2436.0,POINT (466777.1 4435296.9),POINT (466749.2 4435323.8),1
2437.0,POINT (466777.1 4435296.9),POINT (466756.1 4435264.5),1
2439.0,POINT (466783.9 4435237.8),POINT (466763 4435205.1),1
2440.0,POINT (466889.07994289044 4435249.907897223),POINT (466783.93887647893 4435237.8111705445),1
2441.0,POINT (466777.08170907665 4435296.896354336),POINT (466882.22296256013 4435308.993090933),1
2441.0,POINT (466882.2 4435309),POINT (466777.1 4435296.9),1
2441.0,POINT (466882.22296256013 4435308.993090933),POINT (466777.08170907665 4435296.896354336),1
2442.0,POINT (466984.6 4435250.6),POINT (467030.7 4435206.9),1
2444.0,POINT (467030.7 4435206.9),POINT (467048.1 4435208.8),1
2446.0,POINT (467048.1 4435208.8),POINT (467092.6 4435165),1
2449.0,POINT (466646.01833713986 4435029.48995938),POINT (466781.53331700247 4435045.185074825),2
2451.0,POINT (466664.5433579758 4434952.521305449),POINT (466792.8507325249 4434947.666485157),2
2453.0,POINT (466801.5 4435086.9),POINT (466780 4435058.6),1
2454.0,POINT (466780 4435058.6),POINT (466807.4 4435035.7),1
2455.0,POINT (466807.4 4435035.7),POINT (466785.4 4435011.7),1
2457.0,POINT (466812.4 4434992.5),POINT (466790.3 4434969.4),1
2459.0,POINT (466817.4 4434949.3),POINT (466796.5 4434916.6),1
2460.0,POINT (466796.5 4434916.6),POINT (466853.5 4434871),5
2461.0,POINT (466853.5 4434871),POINT (466904.9 4434827.8),5
2462.0,POINT (466904.9 4434827.8),POINT (466951.1 4434784.1),4
2463.0,POINT (466916.1 4434731),POINT (466951.1 4434784.1),2
2463.0,POINT (466951.1 4434784.1),POINT (466916.1 4434731),3
2464.0,POINT (466871.6 4434774.7),POINT (466916.1 4434731),3
2464.0,POINT (466916.1 4434731),POINT (466871.6 4434774.7),1
2465.0,POINT (466904.9 4434827.8),POINT (466871.6 4434774.7),16
2466.0,POINT (466999.49812559877 4434789.698667528),POINT (467031.9460883895 4434842.517672857),1
2466.0,POINT (466999.5 4434789.7),POINT (467031.9 4434842.5),3
2466.0,POINT (467031.9 4434842.5),POINT (466999.5 4434789.7),4
2467.0,POINT (467074.7 4434896.5),POINT (467031.9 4434842.5),1
2468.0,POINT (467117.5 4434950.5),POINT (467074.7 4434896.5),13
2468.0,POINT (467117.5105073657 4434950.549490683),POINT (467074.7281747563 4434896.533573654),1
2470.0,POINT (466989.6 4434886.7),POINT (467020.7 4434939.3),1
2470.0,POINT (467020.7 4434939.3),POINT (466989.6 4434886.7),89
2470.0,POINT (467020.70992526505 4434939.336703975),POINT (466989.5974237984 4434886.673828706),2
2472.0,POINT (466801.4566442175 4435086.870590553),POINT (466906.597354956 4435098.967292743),1
2472.0,POINT (466906.6 4435099),POINT (466801.5 4435086.9),1
2473.0,POINT (466912.53251507785 4435047.826119481),POINT (466807.3918191064 4435035.729318265),1
2474.0,POINT (466812.40521669947 4434992.532635197),POINT (466917.54569724854 4435004.62926323),1
2474.0,POINT (466917.5 4435004.6),POINT (466812.4 4434992.5),1
2475.0,POINT (466817.4184197653 4434949.335706323),POINT (466922.55885531474 4434961.432524905),1
2475.0,POINT (466922.6 4434961.4),POINT (466817.4 4434949.3),1
2476.0,POINT (466796.5 4434916.6),POINT (466763.9 4434860.5),8
2477.0,POINT (466808.0630475357 4434816.588070743),POINT (466763.87081408035 4434860.542780777),4
2477.0,POINT (466808.1 4434816.6),POINT (466763.9 4434860.5),26
2478.0,POINT (466808.1 4434816.6),POINT (466853.5 4434871),1
2478.0,POINT (466853.4872920625 4434871.034310196),POINT (466808.0630475357 4434816.588070743),4
2478.0,POINT (466853.5 4434871),POINT (466808.1 4434816.6),9
2479.0,POINT (466808.0630475357 4434816.588070743),POINT (466854.28366818465 4434772.880140418),1
2479.0,POINT (466854.3 4434772.9),POINT (466808.1 4434816.6),1
2480.0,POINT (466819.3 4434719.8),POINT (466854.3 4434772.9),3
2480.0,POINT (466854.3 4434772.9),POINT (466819.3 4434719.8),17
2481.0,POINT (466775.6 4434763.8),POINT (466819.3 4434719.8),33
2482.0,POINT (466775.6 4434763.8),POINT (466808.1 4434816.6),3
2483.0,POINT (466800 4434672.4),POINT (466821 4434705.1),3
2483.0,POINT (466821 4434705.1),POINT (466800 4434672.4),5
2484.0,POINT (466800 4434672.4),POINT (466827.4 4434649.9),1
2485.0,POINT (466805.3 4434627.4),POINT (466826.2 4434660.1),1
2485.0,POINT (466826.2 4434660.1),POINT (466805.3 4434627.4),5
2486.0,POINT (466805.3 4434627.4),POINT (466832.6 4434604.9),4
2487.0,POINT (466811.2 4434576.1),POINT (466832.6 4434604.9),2
2487.0,POINT (466832.6 4434604.9),POINT (466811.2 4434576.1),4
2488.0,POINT (466811.2 4434576.1),POINT (466839.1 4434549.2),3
2489.0,POINT (466839.1 4434549.2),POINT (466871.9 4434606.1),1
2490.0,POINT (466871.9 4434606.1),POINT (466891 4434608),7
2491.0,POINT (466891 4434608),POINT (466935.4 4434564.3),6
2493.0,POINT (466941.1 4434515.4),POINT (466963.1 4434543.1),1
2493.0,POINT (466963.1 4434543.1),POINT (466941.1 4434515.4),1
2496.0,POINT (466950.4 4434435.6),POINT (466996.4 4434391.8),8
2497.0,POINT (466917.1 4434382.5),POINT (466996.4 4434391.8),19
2497.0,POINT (466996.4 4434391.8),POINT (466917.1 4434382.5),1
2498.0,POINT (466961.8 4434337.5),POINT (466996.4 4434391.8),1
2498.0,POINT (466996.4 4434391.8),POINT (466961.8 4434337.5),1
2499.0,POINT (467008.1345892539 4434292.54162387),POINT (466961.7667322494 4434337.490263827),1
2500.0,POINT (467008.1345892539 4434292.54162387),POINT (467150.60007664934 4434309.062341081),26
2500.0,POINT (467150.60007664934 4434309.062341081),POINT (467008.1345892539 4434292.54162387),1
2501.0,POINT (467150.6 4434309.1),POINT (467232 4434318.5),26
2501.0,POINT (467232 4434318.5),POINT (467150.6 4434309.1),1
2502.0,POINT (467232 4434318.5),POINT (467379.2 4434429.5),25
2502.0,POINT (467379.21517648175 4434429.503840536),POINT (467232.0167827187 4434318.47151329),1
2503.0,POINT (466681.94033210166 4434641.880579842),POINT (466800.0388459377 4434672.365160411),4
2504.0,POINT (466710.64599152 4434616.502196163),POINT (466805.25937199406 4434627.379754683),5
2505.0,POINT (466693.1186191961 4434545.561574308),POINT (466811.2110346807 4434576.095823003),5
2506.0,POINT (466827.4 4434649.9),POINT (466871.9 4434606.1),6
2507.0,POINT (466891 4434608),POINT (466924.2 4434661.1),1
2520.0,POINT (467039.9990858119 4434552.055965342),POINT (466963.0542654712 4434543.1441550385),1
2524.0,POINT (467174.3 4434461.5),POINT (467221.2 4434417.9),25
2525.0,POINT (467221.2 4434417.9),POINT (467185.8 4434362.2),1
2526.0,POINT (467138.5 4434408.3),POINT (467185.8 4434362.2),3
2527.0,POINT (467174.3 4434461.5),POINT (467138.5 4434408.3),2
2529.0,POINT (467185.7949150596 4434362.174648708),POINT (467232.0167827187 4434318.47151329),1
2529.0,POINT (467185.8 4434362.2),POINT (467232 4434318.5),28
2531.0,POINT (467197.2 4434264),POINT (467150.6 4434309.1),1
2534.0,POINT (467155.3 4434209),POINT (467015.6 4434193.3),1
2536.0,POINT (466919.8 4434182),POINT (466941 4434184.1),3
2536.0,POINT (466941 4434184.1),POINT (466919.8 4434182),4
2537.0,POINT (466890.4 4434133.5),POINT (466919.8 4434182),3
2537.0,POINT (466919.8 4434182),POINT (466890.4 4434133.5),4
2539.0,POINT (466941 4434184.1),POINT (466973.3 4434238),3
2539.0,POINT (466973.3 4434238),POINT (466941 4434184.1),4
2540.0,POINT (467015.6 4434193.3),POINT (466973.3 4434238),1
2543.0,POINT (466973.3 4434238),POINT (467008.1 4434292.5),12
2544.0,POINT (466973.3 4434238),POINT (466927.7 4434283.3),2
2545.0,POINT (466961.8 4434337.5),POINT (466927.7 4434283.3),2
2546.0,POINT (466909.6 4434281.3),POINT (466927.7 4434283.3),11
2546.0,POINT (466927.7 4434283.3),POINT (466909.6 4434281.3),4
2547.0,POINT (466876.6 4434225.7),POINT (466909.6 4434281.3),6
2547.0,POINT (466876.63462909963 4434225.734474162),POINT (466909.59973606747 4434281.30142536),1
2547.0,POINT (466909.6 4434281.3),POINT (466876.6 4434225.7),2
2548.0,POINT (466927.7 4434283.3),POINT (467008.1 4434292.5),11
2549.0,POINT (466864.8 4434327.5),POINT (466909.6 4434281.3),3
2549.0,POINT (466864.8218187103 4434327.520275103),POINT (466909.59973606747 4434281.30142536),1
2549.0,POINT (466909.6 4434281.3),POINT (466864.8 4434327.5),2
2550.0,POINT (466864.8 4434327.5),POINT (466898.1 4434380.6),2
2550.0,POINT (466864.8218187103 4434327.520275103),POINT (466898.12791565526 4434380.621980706),1
2550.0,POINT (466898.1 4434380.6),POINT (466864.8 4434327.5),2
2551.0,POINT (466853.5853537312 4434424.340548623),POINT (466898.12791565526 4434380.621980706),3
2551.0,POINT (466853.6 4434424.3),POINT (466898.1 4434380.6),13
2551.0,POINT (466898.1 4434380.6),POINT (466853.6 4434424.3),1
2552.0,POINT (466898.1 4434380.6),POINT (466917.1 4434382.5),19
2552.0,POINT (466917.1 4434382.5),POINT (466898.1 4434380.6),3
2553.0,POINT (466950.4 4434435.6),POINT (466917.1 4434382.5),2
2555.0,POINT (466849.9 4434243),POINT (466877.8 4434216.1),4
2556.0,POINT (466870.8 4434275.7),POINT (466849.9 4434243),4
2558.0,POINT (466844.6 4434288),POINT (466864.8 4434327.5),4
2558.0,POINT (466864.8 4434327.5),POINT (466844.6 4434288),3
2558.0,POINT (466864.8218187103 4434327.520275103),POINT (466844.64710233454 4434287.985489344),1
2559.0,POINT (466839.5 4434332.4),POINT (466867.4 4434305.6),3
2560.0,POINT (466839.5 4434332.4),POINT (466860.5 4434365.1),2
2560.0,POINT (466860.5 4434365.1),POINT (466839.5 4434332.4),5
2562.0,POINT (466834.3 4434377.4),POINT (466855.2 4434410.1),6
2562.0,POINT (466855.2 4434410.1),POINT (466834.3 4434377.4),5
2563.0,POINT (466829.1 4434421.9),POINT (466857 4434395),3
2564.0,POINT (466829.1 4434421.9),POINT (466850.1 4434454.6),2
2564.0,POINT (466850.1 4434454.6),POINT (466829.1 4434421.9),4
2565.0,POINT (466823.9 4434466.9),POINT (466851.8 4434440),2
2566.0,POINT (466823.88785210997 4434466.863455573),POINT (466844.5893279817 4434501.855446061),2
2566.0,POINT (466823.9 4434466.9),POINT (466844.6 4434501.9),1
2566.0,POINT (466844.6 4434501.9),POINT (466823.9 4434466.9),6
2567.0,POINT (466706.068306908 4434433.979604911),POINT (466823.88785210997 4434466.863455573),5
2568.0,POINT (466738.84154425096 4434411.503871245),POINT (466829.108508382 4434421.878090005),5
2569.0,POINT (466716.44814327266 4434344.540690469),POINT (466834.2674660105 4434377.4244464785),6
2570.0,POINT (466743.6336586019 4434321.4178569745),POINT (466839.48804869223 4434332.4391043),5
2571.0,POINT (466726.8280688012 4434255.10169393),POINT (466844.64710233454 4434287.985489344),4
2572.0,POINT (466763.32642294094 4434233.057396639),POINT (466849.86770499777 4434243.000160651),4
2573.0,POINT (467208.6 4434166.1),POINT (467155.3 4434209),1
2574.0,POINT (466816.4 4434531.1),POINT (466844.6 4434501.9),2
2575.0,POINT (466837.2 4434565.4),POINT (466816.4 4434531.1),3
2576.0,POINT (466721.8185056234 4434520.232880555),POINT (466816.4318600381 4434531.110473476),2
2577.0,POINT (465868.9 4436295.3),POINT (465824.4 4436339),1
2577.0,POINT (465868.90819015633 4436295.299704852),POINT (465824.4249194898 4436339.036874084),1
2579.0,POINT (465880.2 4436198.5),POINT (465835.7 4436242.2),1
2580.0,POINT (465899.2 4436200.3),POINT (465880.2 4436198.5),3
2581.0,POINT (465880.2 4436198.5),POINT (465846.9 4436145.4),2
2584.0,POINT (465888.8 4436297.4),POINT (465868.9 4436295.3),2
2587.0,POINT (465977.2 4436295.5),POINT (465932.5 4436253.4),4
2588.0,POINT (465932.5 4436253.4),POINT (465888.8 4436297.4),2
2589.0,POINT (465932.5 4436253.4),POINT (465899.2 4436200.3),2
2591.0,POINT (465943.7 4436156.6),POINT (465899.2 4436200.3),1
2598.0,POINT (465794.5523048807 4435813.517890902),POINT (465842.0300615784 4435921.854470611),1
2599.0,POINT (465842 4435921.9),POINT (465857.5 4435957),1
2600.0,POINT (465857.5 4435957),POINT (465864.8 4435991.5),1
2601.0,POINT (465909.2 4435947.7),POINT (465864.8 4435991.5),1
2605.0,POINT (465872.2 4435829.4),POINT (465887.2 4435797.8),6
2606.0,POINT (465844.1 4435841.9),POINT (465872.2 4435829.4),6
2608.0,POINT (465885.4 4435846.7),POINT (465922.2 4435850.9),23
2613.0,POINT (465961.6 4436002.7),POINT (466006 4435959),9
2615.0,POINT (465972.8 4435905.9),POINT (465926.6 4435949.6),1
2616.0,POINT (465926.6 4435949.6),POINT (465961.6 4436002.7),1
2617.0,POINT (465972.8 4435905.9),POINT (466017.3 4435862.1),1
2619.0,POINT (465940.4 4435853),POINT (465984 4435809.1),20
2623.0,POINT (465968.36758168414 4435438.313820325),POINT (465935.04069742095 4435385.503341923),2
2624.0,POINT (465923.9 4435482.1),POINT (465968.4 4435438.3),5
2626.0,POINT (466066.9 4435449.6),POINT (466020.7 4435493.3),3
2627.0,POINT (466066.9 4435449.6),POINT (466031.9 4435396.4),42
2628.0,POINT (465987.4 4435440.2),POINT (466031.9 4435396.4),5
2629.0,POINT (466020.7 4435493.3),POINT (465987.4 4435440.2),1
2630.0,POINT (466031.9 4435396.4),POINT (466078.1 4435352.7),32
2631.0,POINT (466043.2 4435299.6),POINT (466078.1 4435352.7),1
2633.0,POINT (465998.7 4435343.4),POINT (466031.9 4435396.4),1
2633.0,POINT (466031.9 4435396.4),POINT (465998.7 4435343.4),52
2635.0,POINT (465978.8 4435341.2),POINT (465946.4 4435288.4),52
2636.0,POINT (466288.2 4435475.2),POINT (466244.6 4435519.2),20
2637.0,POINT (466288.2 4435475.2),POINT (466255.8 4435422.4),14
2638.0,POINT (466255.8 4435422.4),POINT (466212.1 4435466.4),4
2639.0,POINT (466244.6 4435519.2),POINT (466212.1 4435466.4),25
2640.0,POINT (466255.8 4435422.4),POINT (466300.3 4435378.6),8
2641.0,POINT (466267 4435325.6),POINT (466300.3 4435378.6),3
2642.0,POINT (466222.6 4435369.3),POINT (466267 4435325.6),13
2643.0,POINT (466222.6 4435369.3),POINT (466255.8 4435422.4),1
2644.0,POINT (466246.7 4435287.6),POINT (466267.6 4435320.3),1
2644.0,POINT (466267.6 4435320.3),POINT (466246.7 4435287.6),1
2647.0,POINT (466252.6 4435236.5),POINT (466280.4 4435209.9),1
2648.0,POINT (466141.5362926256 4435275.539935449),POINT (466246.67758695595 4435287.636660337),1
2649.0,POINT (466147.4714396093 4435224.398870733),POINT (466252.6125599835 4435236.495653879),1
2653.0,POINT (466298 4435059.2),POINT (466277 4435026.5),2
2654.0,POINT (466277 4435026.5),POINT (466304.4 4435003.3),1
2655.0,POINT (466282.9 4434975.3),POINT (466304.4 4435003.3),1
2655.0,POINT (466304.4 4435003.3),POINT (466282.9 4434975.3),1
2657.0,POINT (466308.9 4434964.8),POINT (466287.9 4434932.1),1
2659.0,POINT (466313.9 4434921.6),POINT (466292.9 4434888.9),1
2660.0,POINT (466292.9 4434888.9),POINT (466321 4434860.3),1
2662.0,POINT (466367 4434814.6),POINT (466332.5 4434761.5),64
2663.0,POINT (466287.2 4434805.3),POINT (466322.3 4434849.6),1
2663.0,POINT (466322.3 4434849.6),POINT (466287.2 4434805.3),14
2664.0,POINT (466287.2 4434805.3),POINT (466332.5 4434761.5),7
2665.0,POINT (466332.5 4434761.5),POINT (466378.7 4434717.8),13
2666.0,POINT (466343.7 4434664.7),POINT (466378.7 4434717.8),17
2667.0,POINT (466307 4434709.5),POINT (466342.7 4434673.4),7
2667.0,POINT (466342.7 4434673.4),POINT (466307 4434709.5),5
2668.0,POINT (466332.5 4434761.5),POINT (466307 4434709.5),4
2669.0,POINT (466414.76295356825 4435042.049815653),POINT (466299.49308482837 4435045.898055663),4
2670.0,POINT (466171.8 4435014.4),POINT (466277 4435026.5),1
2670.0,POINT (466276.98654727545 4435026.469523033),POINT (466171.8459717119 4435014.372858534),1
2671.0,POINT (466177.78104157 4434963.231732164),POINT (466282.9215507014 4434975.328354238),1
2673.0,POINT (466187.8074330129 4434876.8379788585),POINT (466292.9478194313 4434888.934634389),1
2675.0,POINT (466449.57530112006 4434962.13896811),POINT (466311.07530356385 4434946.098134171),4
2677.0,POINT (466252.1 4434761),POINT (466287.2 4434805.3),1
2678.0,POINT (466206.8 4434796),POINT (466253.1 4434752.3),1
2678.0,POINT (466253.1 4434752.3),POINT (466206.8 4434796),8
2679.0,POINT (466219.8 4434699.2),POINT (466253.1 4434752.3),1
2680.0,POINT (466219.8 4434699.2),POINT (466264.3 4434655.5),30
2681.0,POINT (466292.1 4434707.8),POINT (466263.3 4434664.2),4
2682.0,POINT (466254.1 4434743.6),POINT (466292.1 4434707.8),1
2682.0,POINT (466292.1 4434707.8),POINT (466254.1 4434743.6),5
2683.0,POINT (466345.9 4434646.2),POINT (466373.9 4434618.2),5
2683.0,POINT (466373.9 4434618.2),POINT (466345.9 4434646.2),5
2685.0,POINT (466353.3 4434582.7),POINT (466318.1 4434543.1),3
2686.0,POINT (466318.1 4434543.1),POINT (466282.3 4434500.8),3
2687.0,POINT (466255.8 4434512.1),POINT (466282.3 4434500.8),1
2689.0,POINT (466250.3 4434559.7),POINT (466277.8 4434538.7),1
2692.0,POINT (466220.9 4434587.8),POINT (466069.1 4434570.4),4
2694.0,POINT (466069.1 4434570.4),POINT (466035.6 4434519.4),4
2704.0,POINT (466068.5 4434236.2),POINT (466035 4434179.8),118
2705.0,POINT (466035 4434179.8),POINT (465915.8 4434166.2),6
2707.0,POINT (465915.8 4434166.2),POINT (465882.3 4434106.8),6
2709.0,POINT (466080.2 4434134.8),POINT (466047.9 4434080.7),3
2716.0,POINT (466091.8 4434035.4),POINT (466056.9 4433981.1),3
2717.0,POINT (466000.6 4434821.2),POINT (466044.2 4434777.2),5
2718.0,POINT (466044.2408408234 4434777.179523142),POINT (466011.8137366334 4434724.367319994),1
2719.0,POINT (466011.8 4434724.4),POINT (466058.1 4434680.7),1
2720.0,POINT (466058.1 4434680.7),POINT (466023.9 4434619.6),47
2721.0,POINT (466097.4 4434832.4),POINT (466143.6 4434788.7),8
2721.0,POINT (466143.6 4434788.7),POINT (466097.4 4434832.4),8
2721.0,POINT (466143.6144067962 4434788.691995222),POINT (466097.37840710767 4434832.398384701),1
2722.0,POINT (466143.6 4434788.7),POINT (466108.6 4434735.6),46
2723.0,POINT (466108.6 4434735.6),POINT (466160 4434692.3),44
2723.0,POINT (466108.6145882001 4434735.578623245),POINT (466159.9911623765 4434692.343590219),16
2724.0,POINT (466076.2 4434682.8),POINT (466108.6 4434735.6),2
2724.0,POINT (466108.6 4434735.6),POINT (466076.2 4434682.8),47
2725.0,POINT (466065.2 4434779.3),POINT (466108.6 4434735.6),5
2727.0,POINT (466244.7 4434607.4),POINT (466266.7 4434635.1),1
2728.0,POINT (466164.8 4434598.1),POINT (466244.7 4434607.4),1
2728.0,POINT (466244.73651388474 4434607.38405594),POINT (466164.81438199244 4434598.12750986),1
2729.0,POINT (466271.5 4434593.7),POINT (466220.9 4434587.8),4
2731.0,POINT (466170.34616255574 4434550.462102979),POINT (466250.26944276504 4434559.718793636),1
2732.0,POINT (466175.8780166162 4434502.796593111),POINT (466255.80128768925 4434512.05323742),1
2733.0,POINT (466273.6 4434578.2),POINT (466318.1 4434543.1),19
2733.0,POINT (466318.1 4434543.1),POINT (466273.6 4434578.2),1
2734.0,POINT (466318.1 4434543.1),POINT (466361.5 4434511.4),19
2734.0,POINT (466361.5 4434511.4),POINT (466318.1 4434543.1),1
